frame,gridx,gridy,hand_value
2790,2,1,1.2894896651563973e-32
2790,2,2,9.440746242084608e-18
2790,2,3,8.118444203392103e-08
2790,2,4,0.011009275787206611
2790,2,5,0.16145645375260886
2790,2,6,0.007419805309696058
2790,3,1,3.8931009496601026e-33
2790,3,2,2.782380041634953e-18
2790,3,3,2.5296002607144628e-08
2790,3,4,0.005285385009423379
2790,3,5,0.19855846383449838
2790,3,6,0.025181282854588902
2790,4,1,7.172682463950537e-39
2790,4,2,8.398456788106296e-24
2790,4,3,8.121925224208147e-13
2790,4,4,1.4370082668052102e-06
2790,4,5,0.0001125305129078958
2790,4,6,1.7488645410677575e-05
2790,5,1,7.195352347763694e-51
2790,5,2,8.760385579000092e-35
2790,5,3,1.1888206736317663e-23
2790,5,4,2.1268793716878153e-17
2790,5,5,1.6587282818267474e-15
2790,5,6,2.568241624235843e-16
2790,6,1,4.155607485781635e-70
2790,6,2,5.1525158369649234e-54
2790,6,3,6.919770995082322e-43
2790,6,4,1.2275392315008399e-36
2790,6,5,9.525621692742048e-35
2790,6,6,1.4702218025200327e-35
2790,7,1,7.729791787824267e-98
2790,7,2,9.357838305001093e-82
2790,7,3,1.2319111584468401e-70
2790,7,4,2.151063113977506e-64
2790,7,5,1.6531649206000106e-62
2790,7,6,2.5355160636323046e-63
2790,8,1,3.203201727189574e-134
2790,8,2,3.751420885159299e-118
2790,8,3,4.786408389216961e-107
2790,8,4,8.123549332408846e-101
2790,8,5,6.120202551227752e-99
2790,8,6,9.252010834153776e-100
2850,1,1,2.4007702096912344e-37
2850,1,2,3.816692822829146e-23
2850,1,3,9.09923053443675e-14
2850,1,4,4.610364530070372e-09
2850,1,5,3.7399729895273644e-08
2850,1,6,7.070882578222271e-10
2850,2,1,5.871787828506481e-31
2850,2,2,8.317196056927739e-17
2850,2,3,1.632528983445901e-07
2850,2,4,0.0066843608732733316
2850,2,5,0.050041352353298034
2850,2,6,0.0010969120551878775
2850,3,1,1.858811147828575e-30
2850,3,2,2.6454291469270956e-16
2850,3,3,5.054629613294024e-07
2850,3,4,0.021634866252356638
2850,3,5,0.3016399123894316
2850,3,6,0.025645445172174302
2850,4,1,1.7433793079827994e-34
2850,4,2,2.663222173528688e-20
2850,4,3,7.235631029869436e-11
2850,4,4,3.2091693977855916e-05
2850,4,5,0.002012270362037197
2850,4,6,0.00027315766528178946
2850,5,1,1.1754295747549284e-46
2850,5,2,9.999770730197054e-32
2850,5,3,8.754295309494339e-21
2850,5,4,1.244000830999347e-14
2850,5,5,8.21939762466978e-13
2850,5,6,1.1214211830428518e-13
2850,6,1,6.468131228690724e-66
2850,6,2,6.252930722542597e-50
2850,6,3,6.699112129483616e-39
2850,6,4,9.57451121030647e-33
2850,6,5,6.333005940476747e-31
2850,6,6,8.646945957228671e-32
2850,7,1,6.787221944808101e-93
2850,7,2,6.705543516586272e-77
2850,7,3,7.201057627847076e-66
2850,7,4,1.031088992974524e-59
2850,7,5,6.828924566383327e-58
2850,7,6,9.333201761933527e-59
2850,8,1,9.558317505307462e-129
2850,8,2,9.46528403257091e-113
2850,8,3,1.018689423431933e-101
2850,8,4,1.4615354249154567e-95
2850,8,5,9.69339846430514e-94
2850,8,6,1.3262182642401976e-94
2910,1,1,2.052897627300396e-35
2910,1,2,6.232023219145992e-22
2910,1,3,2.242390095431491e-13
2910,1,4,1.549330975855319e-09
2910,1,5,3.6377364375566625e-09
2910,1,6,1.0945451887592338e-11
2910,2,1,1.5709960149549056e-28
2910,2,2,4.705638128843931e-15
2910,2,3,1.6564742763502788e-06
2910,2,4,0.011101342885143339
2910,2,5,0.026920410465589587
2910,2,6,0.00025144985615534464
2910,3,1,7.44027690925126e-28
2910,3,2,2.2186615997352e-14
2910,3,3,7.761007411086011e-06
2910,3,4,0.05486052713588238
2910,3,5,0.29297065008972345
2910,3,6,0.01987169969984821
2910,4,1,1.4543186495392672e-31
2910,4,2,4.30714556333891e-18
2910,4,3,1.5496548737464988e-09
2910,4,4,6.358572632152131e-05
2910,4,5,0.002714186588016587
2910,4,6,0.00029799323109344194
2910,5,1,1.9220088445351537e-43
2910,5,2,6.350858384630156e-30
2910,5,3,4.058929547301533e-20
2910,5,4,3.4803501501833033e-14
2910,5,5,1.735474800276571e-12
2910,5,6,1.9184673431922664e-13
2910,6,1,6.451489234941847e-64
2910,6,2,8.746182464668962e-49
2910,6,3,4.724875815807796e-38
2910,6,4,4.226031157746355e-32
2910,6,5,2.1027181995104896e-30
2910,6,6,2.3214867073804443e-31
2910,7,1,3.985003085833716e-91
2910,7,2,1.484881522348742e-75
2910,7,3,8.043448766984268e-65
2910,7,4,7.14158267440864e-59
2910,7,5,3.5427099993541977e-57
2910,7,6,3.905147824564248e-58
2910,8,1,9.084953784356245e-127
2910,8,2,3.358013987021652e-111
2910,8,3,1.7956545488847768e-100
2910,8,4,1.5807320896696858e-94
2910,8,5,7.813987820894487e-93
2910,8,6,8.597261520433959e-94
2970,1,1,1.894540795462179e-35
2970,1,2,9.567080054524265e-22
2970,1,3,5.691840048919946e-13
2970,1,4,6.164139480695777e-09
2970,1,5,1.837705245942808e-08
2970,1,6,7.870014266998404e-11
2970,2,1,4.486394014703184e-29
2970,2,2,2.2221291850854023e-15
2970,2,3,1.293987772873345e-06
2970,2,4,0.013773199103090541
2970,2,5,0.04273610925984409
2970,2,6,0.0003689536074735003
2970,3,1,1.2783224937770534e-28
2970,3,2,6.286833084049165e-15
2970,3,3,3.6400534281551046e-06
2970,3,4,0.04318845847954625
2970,3,5,0.291582885736339
2970,3,6,0.01527015810917043
2970,4,1,8.500888302064798e-33
2970,4,2,4.1433806914136915e-19
2970,4,3,3.265531067787708e-10
2970,4,4,5.665895190192167e-05
2970,4,5,0.0019236863052246856
2970,4,6,0.00015634741705876777
2970,5,1,3.1984034008596193e-45
2970,5,2,1.063668944692928e-30
2970,5,3,3.6555851662826126e-20
2970,5,4,2.057743619106462e-14
2970,5,5,7.089543710052701e-13
2970,5,6,5.6664821558829966e-14
2970,6,1,2.4025317513302013e-64
2970,6,2,7.811589498532083e-49
2970,6,3,2.91114820508261e-38
2970,6,4,1.55855200852112e-32
2970,6,5,5.193415142311809e-31
2970,6,6,4.0377018632949064e-32
2970,7,1,3.249485826687799e-91
2970,7,2,1.0080732881917358e-75
2970,7,3,3.549391553596751e-65
2970,7,4,1.797179154766664e-59
2970,7,5,5.7644437028196664e-58
2970,7,6,4.335052897417488e-59
2970,8,1,6.224188115850879e-127
2970,8,2,1.8500250093321183e-111
2970,8,3,6.20448446774624e-101
2970,8,4,2.9838296902476316e-95
2970,8,5,9.216566531850389e-94
2970,8,6,6.694191765344928e-95
3030,1,1,5.397866566506873e-36
3030,1,2,5.0895523879290255e-22
3030,1,3,6.763525515173388e-13
3030,1,4,1.8735865429461745e-08
3030,1,5,1.0226558433941996e-07
3030,1,6,1.1138923620916566e-09
3030,2,1,4.683400085968264e-30
3030,2,2,4.1153332202166773e-16
3030,2,3,4.899699267751284e-07
3030,2,4,0.012271384934570306
3030,2,5,0.06660292057636548
3030,2,6,0.000950475993395442
3030,3,1,8.930673104731201e-30
3030,3,2,7.679992920003462e-16
3030,3,3,8.880001174895521e-07
3030,3,4,0.025888543306643086
3030,3,5,0.28518857865226094
3030,3,6,0.016570072127878928
3030,4,1,2.4316625246539594e-34
3030,4,2,2.2881938192361246e-20
3030,4,3,1.0838803589330421e-10
3030,4,4,4.2838569185506594e-05
3030,4,5,0.0014277816367676552
3030,4,6,0.00011728830427050306
3030,5,1,4.598587856700673e-46
3030,5,2,1.0201855542817388e-30
3030,5,3,2.8118078163734144e-20
3030,5,4,1.1960351002278639e-14
3030,5,5,3.6065764302242443e-13
3030,5,6,2.687121281460324e-14
3030,6,1,3.123646757688161e-64
3030,6,2,7.150751688951321e-49
3030,6,3,1.863403976251011e-38
3030,6,4,7.213676355569345e-33
3030,6,5,1.982500624363051e-31
3030,6,6,1.3358565896022495e-32
3030,7,1,3.214480890305609e-91
3030,7,2,7.245894268673612e-76
3030,7,3,1.8328023391151493e-65
3030,7,4,6.729487813496101e-60
3030,7,5,1.743650493355472e-58
3030,7,6,1.0914923054411606e-59
3030,8,1,4.3765300701710075e-127
3030,8,2,9.8003446653829e-112
3030,8,3,2.44470759796844e-101
3030,8,4,8.744068899098116e-96
3030,8,5,2.196222518740974e-94
3030,8,6,1.3177017458207887e-95
3090,1,1,2.5084310167658762e-36
3090,1,2,1.6139629780220065e-22
3090,1,3,2.087202809849779e-13
3090,1,4,7.239101197804748e-09
3090,1,5,4.7585736696768973e-08
3090,1,6,6.810414024508256e-10
3090,2,1,2.0702044415802987e-30
3090,2,2,1.5652317925492368e-16
3090,2,3,2.289853673360638e-07
3090,2,4,0.008535421857654308
3090,2,5,0.06000203573327384
3090,2,6,0.0010417126358561726
3090,3,1,3.956515393405214e-30
3090,3,2,3.2555573286177313e-16
3090,3,3,5.46511320716124e-07
3090,3,4,0.02783864788618262
3090,3,5,0.2996252767016744
3090,3,6,0.010886801752318652
3090,4,1,1.819591044010706e-34
3090,4,2,5.345514219727839e-20
3090,4,3,3.6271959127353823e-10
3090,4,4,5.613354111364786e-05
3090,4,5,0.0010225777565433445
3090,4,6,5.205227351298554e-05
3090,5,1,7.667749355289986e-45
3090,5,2,5.3401891676268016e-30
3090,5,3,5.17681398136625e-20
3090,5,4,9.674228184850266e-15
3090,5,5,1.8183603498195672e-13
3090,5,6,8.990302425405094e-15
3090,6,1,1.946103158234554e-63
3090,6,2,1.7709713979380592e-48
3090,6,3,2.214262374373568e-38
3090,6,4,4.716192827622247e-33
3090,6,5,8.880152679793662e-32
3090,6,6,4.161662676767118e-33
3090,7,1,1.0656355716616398e-90
3090,7,2,1.267257337278528e-75
3090,7,3,1.8682487737099382e-65
3090,7,4,4.242687637220869e-60
3090,7,5,7.978688567453e-59
3090,7,6,3.625023543039164e-60
3090,8,1,1.129436603232182e-126
3090,8,2,1.5461873365838394e-111
3090,8,3,2.441409798312515e-101
3090,8,4,5.695582123982827e-96
3090,8,5,1.0735605760763483e-94
3090,8,6,4.833719733222877e-96
3150,1,1,4.738841087463017e-34
3150,1,2,1.5253161952986296e-20
3150,1,3,5.753193325091996e-12
3150,1,4,4.0592561242477065e-08
3150,1,5,9.492618061317993e-08
3150,1,6,2.751626780417419e-10
3150,2,1,2.6904359611343052e-28
3150,2,2,8.702102133670709e-15
3150,2,3,3.2984983233440345e-06
3150,2,4,0.02358266741161806
3150,2,5,0.06163002139793571
3150,2,6,0.000693489103361708
3150,3,1,4.311579941876735e-28
3150,3,2,1.3971838061208353e-14
3150,3,3,5.316798715954766e-06
3150,3,4,0.043244361905208396
3150,3,5,0.2654803658558015
3150,3,6,0.013812934570908207
3150,4,1,7.736713716048974e-33
3150,4,2,2.5301045301617484e-19
3150,4,3,1.3527438369668669e-10
3150,4,4,1.8417465633470407e-05
3150,4,5,0.0005494910449332075
3150,4,6,4.0929321512351695e-05
3150,5,1,6.166020715868195e-46
3150,5,2,9.87191801885303e-32
3150,5,3,2.2665620444098824e-21
3150,5,4,9.802524862102927e-16
3150,5,5,2.932616647870236e-14
3150,5,6,2.1213694312926374e-15
3150,6,1,3.6685421568283625e-66
3150,6,2,8.362071885501326e-51
3150,6,3,2.30219210043961e-40
3150,6,4,9.659746878979233e-35
3150,6,5,2.810751473011054e-33
3150,6,6,1.9761070694230724e-34
3150,7,1,5.474569518696993e-94
3150,7,2,1.2298932160099583e-78
3150,7,3,3.282473821627155e-68
3150,7,4,1.3346448393230065e-62
3150,7,5,3.790105401977807e-61
3150,7,6,2.5995953633200898e-62
3150,8,1,1.1344143649813682e-130
3150,8,2,2.438279872811874e-115
3150,8,3,6.2616472791808915e-105
3150,8,4,2.461195632952793e-99
3150,8,5,6.828456867004056e-98
3150,8,6,4.5794088417305854e-99
3210,1,1,8.2955748604508e-35
3210,1,2,4.560595192802069e-21
3210,1,3,2.942830288481644e-12
3210,1,4,3.4077069636898506e-08
3210,1,5,1.0501069920214823e-07
3210,1,6,4.719274393963162e-10
3210,2,1,4.922945299151636e-29
3210,2,2,2.630375930709589e-15
3210,2,3,1.6682789218642604e-06
3210,2,4,0.019295542568722363
3210,2,5,0.06565213463998974
3210,2,6,0.0009360115314533979
3210,3,1,8.197871344785839e-29
3210,3,2,4.315027203297575e-15
3210,3,3,2.715022287988941e-06
3210,3,4,0.03488718256615277
3210,3,5,0.2699512106707431
3210,3,6,0.01773498085813652
3210,4,1,1.6973738610880112e-33
3210,4,2,8.583327950512729e-20
3210,4,3,6.670343307012763e-11
3210,4,4,1.2510857880282722e-05
3210,4,5,0.0005341677441580638
3210,4,6,5.3075455951058595e-05
3210,5,1,1.6887750418648112e-46
3210,5,2,1.986706265325762e-32
3210,5,3,7.322997680898388e-22
3210,5,4,6.112632949765654e-16
3210,5,5,2.767828450347328e-14
3210,5,6,2.7917115104902466e-15
3210,6,1,2.153301819960325e-67
3210,6,2,1.0512584515469025e-51
3210,6,3,6.534296272429098e-41
3210,6,4,5.59853362378783e-35
3210,6,5,2.5702184782205185e-33
3210,6,6,2.6214455391459795e-34
3210,7,1,2.2677356857419876e-95
3210,7,2,1.3029770600639317e-79
3210,7,3,8.272527831433032e-69
3210,7,4,7.218314427933334e-63
3210,7,5,3.354953486233085e-61
3210,7,6,3.4557861691887304e-62
3210,8,1,3.698449079276086e-132
3210,8,2,2.1671314405325564e-116
3210,8,3,1.4008675177743662e-105
3210,8,4,1.242132550250531e-99
3210,8,5,5.8354832289543314e-98
3210,8,6,6.062297351515712e-99
3270,1,1,9.585295200348177e-36
3270,1,2,8.902732139754658e-22
3270,1,3,9.53662917509424e-13
3270,1,4,1.7544509218650896e-08
3270,1,5,7.015030687168341e-08
3270,1,6,4.687907540105589e-10
3270,2,1,6.59681588551529e-30
3270,2,2,6.270542705515987e-16
3270,2,3,6.912701114568317e-07
3270,2,4,0.013353226721547111
3270,2,5,0.0617677914983128
3270,2,6,0.0012249463314857906
3270,3,1,1.1549149956592737e-29
3270,3,2,1.1133367874756584e-15
3270,3,3,1.257263526246113e-06
3270,3,4,0.02810172634482325
3270,3,5,0.2821791773433913
3270,3,6,0.0218367424515326
3270,4,1,2.6798820553529415e-34
3270,4,2,2.775533618460176e-20
3270,4,3,4.355219561372493e-11
3270,4,4,1.0032319067087436e-05
3270,4,5,0.0005226011285261628
3270,4,6,6.29206666659345e-05
3270,5,1,3.5899697091305565e-47
3270,5,2,9.399612464051693e-33
3270,5,3,3.958316987918664e-22
3270,5,4,4.503943218075548e-16
3270,5,5,2.5789407427062333e-14
3270,5,6,3.151685977783252e-15
3270,6,1,6.453798245487724e-68
3270,6,2,3.82207584182045e-52
3270,6,3,3.30025728030347e-41
3270,6,4,3.892177693050819e-35
3270,6,5,2.2465783651243616e-33
3270,6,6,2.7618306475163413e-34
3270,7,1,5.531315017575672e-96
3270,7,2,4.4288405340910595e-80
3270,7,3,3.900919512654255e-69
3270,7,4,4.645152728734895e-63
3270,7,5,2.700537168775185e-61
3270,7,6,3.339849347609688e-62
3270,8,1,8.389088602726894e-133
3270,8,2,6.809922096953749e-117
3270,8,3,6.054534961063006e-106
3270,8,4,7.278599286464129e-100
3270,8,5,4.263015465772247e-98
3270,8,6,5.3047242119327755e-99
3330,1,1,5.172193957463857e-35
3330,1,2,2.875569390607946e-21
3330,1,3,1.9254712989587398e-12
3330,1,4,2.3929023204189544e-08
3330,1,5,7.819739768542191e-08
3330,1,6,3.9572563578280623e-10
3330,2,1,3.3418475688156464e-29
3330,2,2,1.9075672584022613e-15
3330,2,3,1.319735142865174e-06
3330,2,4,0.017081175819032984
3330,2,5,0.06311717483790298
3330,2,6,0.0011629892050857098
3330,3,1,5.644232015554067e-29
3330,3,2,3.2589288756294507e-15
3330,3,3,2.2878604944463154e-06
3330,3,4,0.032515967182207214
3330,3,5,0.27118654932320546
3330,3,6,0.02337502269945176
3330,4,1,1.1477754349972056e-33
3330,4,2,6.826231126942775e-20
3330,4,3,5.585021412640015e-11
3330,4,4,9.099618273381206e-06
3330,4,5,0.0005378881120760047
3330,4,6,7.152104600545855e-05
3330,5,1,1.0025606538473923e-46
3330,5,2,9.721136227155515e-33
3330,5,3,3.471109486259608e-22
3330,5,4,4.509799940182541e-16
3330,5,5,2.8574517185020086e-14
3330,5,6,3.806523453956317e-15
3330,6,1,5.2931309811378665e-68
3330,6,2,3.370139665971395e-52
3330,6,3,3.217504277735298e-41
3330,6,4,4.2272624811110195e-35
3330,6,5,2.671692928180115e-33
3330,6,6,3.549971532411967e-34
3330,7,1,5.088164831715786e-96
3330,7,2,4.37388608313067e-80
3330,7,3,4.1855506604972344e-69
3330,7,4,5.486441028802579e-63
3330,7,5,3.4572954131120274e-61
3330,7,6,4.58066676613007e-62
3330,8,1,8.711846914135699e-133
3330,8,2,7.507597711532307e-117
3330,8,3,7.182130654318893e-106
3330,8,4,9.39060623027588e-100
3330,8,5,5.8985783933841e-98
3330,8,6,7.790736613677315e-99
3390,1,1,1.2311086252486556e-34
3390,1,2,5.460436263138158e-21
3390,1,3,2.8907332854077303e-12
3390,1,4,2.8143679530291012e-08
3390,1,5,7.892084883374037e-08
3390,1,6,3.09238545088743e-10
3390,2,1,7.838643043293495e-29
3390,2,2,3.5661636211943935e-15
3390,2,3,1.937503656874439e-06
3390,2,4,0.019392994921487893
3390,2,5,0.061273240695879715
3390,2,6,0.0012073641582713457
3390,3,1,1.3286924717645474e-28
3390,3,2,6.109115024352281e-15
3390,3,3,3.3557049883267677e-06
3390,3,4,0.03632324852956637
3390,3,5,0.2652393618665925
3390,3,6,0.024826568656861798
3390,4,1,2.7795346073978417e-33
3390,4,2,1.3178818394667963e-19
3390,4,3,9.85119666357669e-11
3390,4,4,1.5519120152500598e-05
3390,4,5,0.0006936877176877943
3390,4,6,8.357538868896301e-05
3390,5,1,5.131115582715391e-46
3390,5,2,5.618264815196642e-31
3390,5,3,1.4095286164784628e-20
3390,5,4,5.663540098695796e-15
3390,5,5,1.6844708984580007e-13
3390,5,6,1.295106205241521e-14
3390,6,1,3.734240993757179e-64
3390,6,2,7.781718787352184e-49
3390,6,3,1.8863129216552943e-38
3390,6,4,6.87029149469169e-33
3390,6,5,1.7972429631265692e-31
3390,6,6,1.143171536260799e-32
3390,7,1,7.75499582350514e-91
3390,7,2,1.5916868828614401e-75
3390,7,3,3.7592491624693317e-65
3390,7,4,1.3173967813491458e-59
3390,7,5,3.3174176783419264e-58
3390,7,6,2.010047019316091e-59
3390,8,1,2.1277407316551224e-126
3390,8,2,4.332709458282221e-111
3390,8,3,1.0083958552374936e-100
3390,8,4,3.457178152126944e-95
3390,8,5,8.532197591105467e-94
3390,8,6,5.05206319809311e-95
3450,1,1,1.5376644307533414e-33
3450,1,2,2.18426580735604e-20
3450,1,3,3.720044855030906e-12
3450,1,4,1.297075843773892e-08
3450,1,5,2.0738281291420554e-08
3450,1,6,3.199300891568408e-11
3450,2,1,2.809749233996197e-27
3450,2,2,3.918080889360202e-14
3450,2,3,6.544775264902446e-06
3450,2,4,0.022461550891070093
3450,2,5,0.03703786621297551
3450,2,6,0.0001496810772363495
3450,3,1,7.271442969497524e-27
3450,3,2,1.0073900634728774e-13
3450,3,3,1.6738141055215452e-05
3450,3,4,0.06419094779226774
3450,3,5,0.2711944174184985
3450,3,6,0.01083320756098339
3450,4,1,3.985835372639449e-31
3450,4,2,5.4618586027603276e-18
3450,4,3,1.2302243011001389e-09
3450,4,4,0.0001201287701918117
3450,4,5,0.0028822653971986895
3450,4,6,0.00016810531397831526
3450,5,1,1.1848723941526234e-43
3450,5,2,1.1889810616802454e-29
3450,5,3,2.442372971542639e-19
3450,5,4,8.301720802341402e-14
3450,5,5,2.0120633733914133e-12
3450,5,6,1.1598059784441134e-13
3450,6,1,7.11446663660316e-63
3450,6,2,1.4553679911351658e-47
3450,6,3,3.3693120080082035e-37
3450,6,4,1.1267471515012079e-31
3450,6,5,2.6976066228804975e-30
3450,6,6,1.5362175433094976e-31
3450,7,1,1.4108885581108041e-89
3450,7,2,2.8685894647342373e-74
3450,7,3,6.543416800055298e-64
3450,7,4,2.1550272226659186e-58
3450,7,5,5.103844910827044e-57
3450,7,6,2.8754075797879628e-58
3450,8,1,3.712454611271766e-125
3450,8,2,7.456559771621643e-110
3450,8,3,1.6783949734351102e-99
3450,8,4,5.45252161921419e-94
3450,8,5,1.2788891677509016e-92
3450,8,6,7.13594867297719e-94
3510,1,1,7.550736427322713e-35
3510,1,2,2.353370114792167e-21
3510,1,3,9.65587986366471e-13
3510,1,4,8.005707515964018e-09
3510,1,5,2.1035454697034763e-08
3510,1,6,7.555054958674705e-11
3510,2,1,1.365092589981916e-28
3510,2,2,4.323283314089135e-15
3510,2,3,1.80824979357165e-06
3510,2,4,0.015376006805890047
3510,2,5,0.04396503858899387
3510,2,6,0.00040043086070724155
3510,3,1,3.4938568642999025e-28
3510,3,2,1.1172783592096663e-14
3510,3,3,4.736808097809609e-06
3510,3,4,0.04604020888419579
3510,3,5,0.28814577307320827
3510,3,6,0.013656836023989281
3510,4,1,1.8555725159658574e-32
3510,4,2,6.136455497572284e-19
3510,4,3,3.4991514225515737e-10
3510,4,4,4.426535220333693e-05
3510,4,5,0.001329333675193234
3510,4,6,9.698060418647187e-05
3510,5,1,5.240398258132102e-45
3510,5,2,6.382474578103223e-31
3510,5,3,1.6847270304040765e-20
3510,5,4,8.484814286993306e-15
3510,5,5,2.6673328486545534e-13
3510,5,6,1.9470353468864364e-14
3510,6,1,5.677269194634962e-65
3510,6,2,1.8070101219967667e-49
3510,6,3,6.570333065409819e-39
3510,6,4,3.318778935211279e-33
3510,6,5,1.041554170756475e-31
3510,6,6,7.588394974944023e-33
3510,7,1,3.205606040071912e-92
3510,7,2,1.0693789430043943e-76
3510,7,3,3.905192774803758e-66
3510,7,4,1.9787089416246633e-60
3510,7,5,6.220643386716149e-59
3510,7,6,4.537933871146916e-60
3510,8,1,2.769865455074007e-128
3510,8,2,9.330380431086088e-113
3510,8,3,3.4385858840852456e-102
3510,8,4,1.756679713983948e-96
3510,8,5,5.552085838374393e-95
3510,8,6,4.06875427571194e-96
3570,1,1,2.2139538313276384e-36
3570,1,2,2.9473249434151624e-22
3570,1,3,4.632280867071082e-13
3570,1,4,1.2442448349954063e-08
3570,1,5,6.229172107186796e-08
3570,1,6,5.748438459638768e-10
3570,2,1,1.984241836168392e-30
3570,2,2,2.613789311696893e-16
3570,2,3,4.0754507252981015e-07
3570,2,4,0.010985815117307092
3570,2,5,0.05795909307852757
3570,2,6,0.0007683845257839937
3570,3,1,4.389184822207339e-30
3570,3,2,5.709193878965445e-16
3570,3,3,8.900865462077532e-07
3570,3,4,0.028998424179668983
3570,3,5,0.29503779890671195
3570,3,6,0.014006618158339791
3570,4,1,2.0965776415179467e-34
3570,4,2,2.823363191254443e-20
3570,4,3,1.153610675742011e-10
3570,4,4,3.8920292686531675e-05
3570,4,5,0.001180192242453351
3570,4,6,8.483337203602996e-05
3570,5,1,1.7030717642816092e-46
3570,5,2,3.556506602176368e-31
3570,5,3,1.240407390898664e-20
3570,5,4,6.164498155001516e-15
3570,5,5,1.920350375357433e-13
3570,5,6,1.392533633088251e-14
3570,6,1,3.1230480333463582e-65
3570,6,2,1.0159602790740554e-49
3570,6,3,3.646694300137272e-39
3570,6,4,1.8294426724600645e-33
3570,6,5,5.734390490337495e-32
3570,6,6,4.1819134821243855e-33
3570,7,1,1.264801326676703e-92
3570,7,2,4.155809018142686e-77
3570,7,3,1.5056514566800745e-66
3570,7,4,7.622592483455046e-61
3570,7,5,2.4045399184644304e-59
3570,7,6,1.7636745929180836e-60
3570,8,1,6.807492266007929e-129
3570,8,2,2.2584286082095522e-113
3570,8,3,8.262165003471755e-103
3570,8,4,4.2218607268699334e-97
3570,8,5,1.3402370209790774e-95
3570,8,6,9.885837417460084e-97
3630,1,1,6.7006935009275e-38
3630,1,2,3.920456981679988e-23
3630,1,3,2.6878509000986384e-13
3630,1,4,2.864066111151161e-08
3630,1,5,3.267369922644264e-07
3630,1,6,8.52750830063449e-09
3630,2,1,1.9670475515855052e-32
3630,2,2,1.09448873117257e-17
3630,2,3,7.267917094666129e-08
3630,2,4,0.007655758515225853
3630,2,5,0.08820971257888742
3630,2,6,0.0023894581640904965
3630,3,1,2.4877332873251613e-32
3630,3,2,1.419896941738127e-17
3630,3,3,1.0845795834847625e-07
3630,3,4,0.016390841924565764
3630,3,5,0.28022748431296846
3630,3,6,0.012850171608521496
3630,4,1,3.2341701116833544e-36
3630,4,2,6.4806416599205056e-21
3630,4,3,1.509994500695467e-10
3630,4,4,5.081928997286884e-05
3630,4,5,0.0012175004024041543
3630,4,6,6.91943260382786e-05
3630,5,1,5.12373266365564e-46
3630,5,2,1.0850168488910092e-30
3630,5,3,2.555792250325444e-20
3630,5,4,8.609396230839905e-15
3630,5,5,2.0610518454012072e-13
3630,5,6,1.1702340413393028e-14
3630,6,1,1.58897758782159e-64
3630,6,2,3.3515840104813025e-49
3630,6,3,7.867259466704944e-39
3630,6,4,2.6423943615011288e-33
3630,6,5,6.314622778411176e-32
3630,6,6,3.579700769811204e-33
3630,7,1,6.837592981386116e-92
3630,7,2,1.4365752514443797e-76
3630,7,3,3.360180909588332e-66
3630,7,4,1.1251418460547744e-60
3630,7,5,2.6836930817351415e-59
3630,7,6,1.518723649977761e-60
3630,8,1,3.863060390616594e-128
3630,8,2,8.085008844260022e-113
3630,8,3,1.884399273139497e-102
3630,8,4,6.290067149157493e-97
3630,8,5,1.4973319480019806e-95
3630,8,6,8.457898357892556e-97
3690,1,1,1.4710004828170933e-37
3690,1,2,8.729154756807674e-23
3690,1,3,5.901373278216986e-13
3690,1,4,6.233928261776269e-08
3690,1,5,7.203795423294532e-07
3690,1,6,1.9603340568016423e-08
3690,2,1,2.0897964411642346e-32
3690,2,2,1.23378134965334e-17
3690,2,3,8.28521060103168e-08
3690,2,4,0.008748096268713557
3690,2,5,0.10287144542643734
3690,2,6,0.0029659160399054707
3690,3,1,1.9252805531293348e-32
3690,3,2,1.170700259984131e-17
3690,3,3,8.942693690316463e-08
3690,3,4,0.014028790866110965
3690,3,5,0.26561308069533823
3690,3,6,0.01411982954354384
3690,4,1,7.244141425999639e-37
3690,4,2,1.8166706481449658e-21
3690,4,3,5.417833704491524e-11
3690,4,4,2.309123952557934e-05
3690,4,5,0.0006476150460662736
3690,4,6,4.262273623813139e-05
3690,5,1,4.590176108776218e-47
3690,5,2,1.245964397657936e-31
3690,5,3,3.73042654532026e-21
3690,5,4,1.570987975161889e-15
3690,5,5,4.361021892670475e-14
3690,5,6,2.8420336757902153e-15
3690,6,1,6.078191065083459e-66
3690,6,2,1.613295017346572e-50
3690,6,3,4.7281819070902655e-40
3690,6,4,1.9522468714012456e-34
3690,6,5,5.348498151805056e-33
3690,6,6,3.443592353696284e-34
3690,7,1,1.1747160768900437e-93
3690,7,2,3.037238514814302e-78
3690,7,3,8.683543405275552e-68
3690,7,4,3.504639685152654e-62
3690,7,5,9.457357518026612e-61
3690,7,6,6.004705876766421e-62
3690,8,1,3.1846584037211065e-130
3690,8,2,7.986953334100696e-115
3690,8,3,2.2190642940358853e-104
3690,8,4,8.724930770881641e-99
3690,8,5,2.3141784508134714e-97
3690,8,6,1.446126973135147e-98
3750,1,1,1.5535357621119627e-38
3750,1,2,1.5401709208960918e-23
3750,1,3,1.9333924522845292e-13
3750,1,4,3.739515199745823e-08
3750,1,5,6.264135365296227e-07
3750,1,6,2.4944987105675816e-08
3750,2,1,2.2806573065977906e-33
3750,2,2,2.4076874756862737e-18
3750,2,3,3.0684708250220216e-08
3750,2,4,0.005942714696200562
3750,2,5,0.09959102835926392
3750,2,6,0.003973882750490751
3750,3,1,2.866317533906318e-33
